,0,1,2,3,4,5,6,7,8,9,10
638,639,(2012),电影,狼少年 늑대소년 ,赵成熙,宋仲基 / 朴宝英 / 柳演锡 / 金香奇 / 张英南,爱情 / 奇幻,韩国,抖音强推,2013-12-19(中国大陆) / 2012-10-31(韩国),豆瓣：7.8 
639,640,(2015),福利,2015韩国美女主播热舞BJ-85 ,傲气韩流,傲气韩流,土豆 / 福利 / 美女 / 搞笑 / 音乐,大陆中国,土豆,2015-11-02,豆瓣：6.0 
640,641,(2015),福利,2015韩国女主播热舞内衣 ,双肥先天19815,双肥先天19815,土豆 / 福利 / 美女 / 搞笑 / 音乐,大陆中国,土豆,2015-07-07,豆瓣：2.8 
641,642,(2015),福利,战旗女主播热舞 牛小蘑菇 倒立一字马 ,宠物爱好者88,宠物爱好者88,土豆 / 福利 / 美女 / 搞笑 / 音乐,大陆中国,土豆,2015-10-23,豆瓣：5.6 
642,643,(2015),福利,2015韩国美女主播热舞BJ-114 ,傲气韩流,傲气韩流,土豆 / 福利 / 美女 / 搞笑 / 音乐,大陆中国,土豆,2015-11-18,豆瓣：8.9 
643,644,(2002),电影,指环王1：魔戒再现 The Lord of the Rings: The Fellowship of the Ring ,彼得·杰克逊,伊利亚·伍德 / 西恩·奥斯汀 / 伊恩·麦克莱恩 / 维果·莫腾森 / 奥兰多·布鲁姆 / 凯特·布兰切特 / 肖恩·宾 / 克里斯托弗·李 / 雨果·维文 / 丽芙·泰勒 / 安迪·瑟金斯 / 伊安·霍姆 / 多米尼克·莫纳汉 / 萨拉·贝克 / 约翰,剧情 / 动作 / 奇幻 / 冒险,新西兰 / 美国,高清中字,2002-04-04(中国大陆) / 2001-12-19(美国),豆瓣：8.9 
644,645,(2002),电影,指环王2：双塔奇兵 The Lord of the Rings: The Two Towers ,彼得·杰克逊,伊利亚·伍德 / 西恩·奥斯汀 / 伊恩·麦克莱恩 / 维果·莫腾森 / 奥兰多·布鲁姆 / 克里斯托弗·李 / 丽芙·泰勒 / 安迪·瑟金斯 / 雨果·维文 / 卡尔·厄本 / 凯特·布兰切特 / 多米尼克·莫纳汉 / 大卫·文翰 / 比利·博伊德 /,剧情 / 动作 / 奇幻 / 冒险,美国 / 新西兰,高清中字,2003-04-25(中国大陆) / 2002-12-05(纽约首映) / 2002-12-18(美国),豆瓣：8.9 
645,646,(2003),电影,指环王3：王者无敌 The Lord of the Rings: The Return of the King ,彼得·杰克逊,维果·莫腾森 / 伊利亚·伍德 / 西恩·奥斯汀 / 丽芙·泰勒 / 伊恩·麦克莱恩 / 奥兰多·布鲁姆 / 凯特·布兰切特 / 米兰达·奥图 / 安迪·瑟金斯 / 雨果·维文 / 多米尼克·莫纳汉 / 比利·博伊德 / 马尔顿·索克斯 / 卡尔·厄本 /,剧情 / 动作 / 奇幻 / 冒险,美国 / 新西兰,高清中字,2004-03-12(中国大陆) / 2003-12-17(美国),豆瓣：9.1 
646,647,(1998),电影,尖峰时刻 Rush Hour ,布莱特·拉特纳,成龙 / 克里斯·塔克 / 汤姆·威尔金森 / Tzi Ma / 马克·罗斯顿 / 肯·梁 / 伊丽莎白·佩纳,喜剧 / 动作 / 惊悚 / 犯罪,美国,高清中字,1998-09-18(美国),豆瓣：6.8 
647,648,(2001),电影,尖峰时刻2 Rush Hour 2 ,布莱特·拉特纳,成龙 / 克里斯·塔克 / 尊龙 / 章子怡 / 罗塞莉·桑切斯 / 李美琪 / 曾江,喜剧 / 动作 / 惊悚 / 犯罪,美国,高清中字,2001-08-03(美国),豆瓣：6.6 
648,649,(2007),电影,尖峰时刻3 Rush Hour 3 ,布莱特·拉特纳,克里斯·塔克 / 成龙 / 马克斯·冯·叙多 / 真田广之 / 张静初 / 伊万·阿达勒 / 工藤夕贵 / 马志 / 罗曼·波兰斯基 / 诺米·勒努瓦,喜剧 / 动作 / 犯罪,美国 / 德国,高清中字,2007-08-10(美国),豆瓣：6.4 
649,650,(2012),电影,猪猪侠之囧囧危机 ,古志斌,,动画 / 儿童,中国大陆,高清,2012-06-28(中国大陆),豆瓣：5.2 
650,651,(2013),动漫,精灵梦叶罗丽第二季 ,金今,山新 / 申秋香,魔法 / 童话,中国大陆,26集已完结,2013-03-21,豆瓣：6.0 
651,652,(2015),动漫,精灵梦叶罗丽第三季 ,金今,申秋香 / 山新,战斗 / 冒险 / 童话 / 魔幻 / 青春 / 美少女,中国大陆,26集已完结,2015-03-25,豆瓣：8.4 
652,653,(1998),动漫,魔卡少女樱 カードキャプターさくら ,浅香守生,丹下樱 / 绪方惠美 / 关智一 / 久川绫 / 熊井统子 / 岩男润子,喜剧 / 动作 / 动画 / 冒险,日本,70集已完结,1998-04-07(日本),豆瓣：8.1 
653,654,(2015),电影,侦探：为了原点 탐정 : 더 비기닝 ,金郑勋,权相宇 / 成东日,喜剧 / 惊悚 / 犯罪,韩国,高清中字,2015-09-24(韩国),豆瓣：6.8 
654,655,(2010),电影,不可能的爱 Pyaar Impossible ,裘格尔·汗斯拉吉,普里扬卡·乔普拉 / 阿努潘·凯尔 / 尤代·乔普拉 / 迪诺·摩瑞亚,喜剧 / 爱情,印度,高清中字,2010-01-08,豆瓣：7.1 
655,656,(1994),电影,肖申克的救赎 The Shawshank Redemption ,弗兰克·德拉邦特,蒂姆·罗宾斯 / 摩根·弗里曼 / 鲍勃·冈顿 / 威廉姆·赛德勒 / 克兰西·布朗 / 吉尔·贝罗斯 / 马克·罗斯顿 / 詹姆斯·惠特摩 / 杰弗里·德曼 / 拉里·布兰登伯格 / 尼尔·吉恩托利 / 布赖恩·利比 / 大卫·普罗瓦尔 / 约瑟夫·劳格,剧情 / 犯罪,美国,高清中字,1994-09-10(多伦多电影节) / 1994-10-14(美国),豆瓣：9.6 
656,657,(2015),电影,我的少女时代 我的少女時代 ,陈玉珊,宋芸桦 / 王大陆 / 李玉玺 / 简廷芮 / 刘德华 / 陈乔恩 / 言承旭 / 曲家瑞 / 屈中恒 / 钟欣凌 / 许杰辉,喜剧 / 爱情,台湾,高清,2015-11-19(中国大陆) / 2015-08-15(台湾),豆瓣：8.3 
657,658,(1997),电影,泰坦尼克号 Titanic ,詹姆斯·卡梅隆,莱昂纳多·迪卡普里奥 / 凯特·温丝莱特 / 比利·赞恩 / 凯西·贝茨 / 弗兰西丝·费舍 / 格劳瑞亚·斯图尔特 / 苏茜·爱米斯 / 比尔·帕克斯顿 / 伯纳德·希尔 / 维克多·加博 / 伊万·斯图尔特 / 詹姆斯·卡梅隆,剧情 / 爱情 / 灾难,美国,高清中字,1998-04-03(中国大陆) / 1997-11-01(东京电影节) / 1997-12-19(美国),豆瓣：9.1 
658,659,(1991),电影,逃学威龙 逃學威龍 ,陈嘉上,周星驰 / 张敏 / 吴孟达 / 张耀扬 / 黄一山 / 秦沛 / 苑琼丹 / 陈国新,喜剧 / 动作 / 爱情,香港,高清国语,1991-07-18(香港),豆瓣：7.4 
659,660,(2015),午夜,善良的小姨子 ,姜熏,妃深 / 李圣涛 / 姜盛弼,喜剧 / 情色,韩国,高清中字,2015-03-04,豆瓣：4.6 
660,661,(2015),午夜,我的办公室老婆 맛있는 정사: 오피스 와이프 ,김학묵(Kim Hak-mook),박태산(Park Tae-san) / 한유미(Han Yu-mi),爱情 / 情色,韩国,高清,2015-11-17(韩国),豆瓣：5.0 
661,662,(1992),电影,逃学威龙2 逃學威龍2 ,陈嘉上,周星驰 / 张敏 / 吴孟达 / 朱茵 / 叶德娴 / 方保罗 / 周文健 / 柯受良 / 李丽蕊,喜剧,香港,高清国粤语,1992-04-09(香港),豆瓣：7.1 
662,663,(1993),电影,逃学威龙III之龙过鸡年 ,王晶,周星驰 / 梅艳芳 / 陈百祥 / 周海媚 / 梁家仁 / 黄秋生 / 陈欣健 / 朱咪咪 / 秦沛 / 张敏,喜剧,香港,高清国粤语,1993-01-14,豆瓣：6.9 
663,664,(2003),电影,加勒比海盗 Pirates of the Caribbean: The Curse of the Black Pearl ,戈尔·维宾斯基,约翰尼·德普 / 杰弗里·拉什 / 奥兰多·布鲁姆 / 凯拉·奈特莉 / 杰克·达文波特 / 乔纳森·普雷斯,动作 / 奇幻 / 冒险,美国,高清中字,2003-11-21(中国大陆) / 2003-07-09(美国),豆瓣：8.5 
664,665,(2006),电影,加勒比海盗2：聚魂棺 Pirates of the Caribbean: Dead Man's Chest ,戈尔·维宾斯基,约翰尼·德普 / 奥兰多·布鲁姆 / 凯拉·奈特莉 / 杰克·达文波特 / 比尔·奈伊 / 乔纳森·普雷斯,动作 / 奇幻 / 冒险,美国,高清中字,2006-07-07(美国),豆瓣：8.0 
665,666,(2007),电影,加勒比海盗3：世界的尽头 Pirates of the Caribbean: At World's End ,戈尔·维宾斯基,约翰尼·德普 / 杰弗里·拉什 / 奥兰多·布鲁姆 / 凯拉·奈特莉 / 周润发 / 比尔·奈伊,动作 / 奇幻 / 冒险,美国,高清中字,2007-06-12(中国大陆) / 2007-05-25(美国),豆瓣：8.0 
666,667,(2011),电影,加勒比海盗4：惊涛怪浪 Pirates of the Caribbean: On Stranger Tides ,罗伯·马歇尔,约翰尼·德普 / 佩内洛普·克鲁兹 / 杰弗里·拉什 / 伊恩·麦柯肖恩 / 山姆·克拉弗林 / 阿斯特丽德·伯格斯-弗瑞斯贝 / 凯文·麦克纳利 / 斯蒂芬·格拉汉姆 / 凯斯·理查德兹 / 理查德·格雷弗斯 / 嘉玛·沃德 / 朱迪·丹奇,动作 / 奇幻 / 冒险,美国,高清中字,2011-05-20(美国/中国大陆),豆瓣：7.5 
667,668,(2015),福利,好尴尬，人妻热舞时婆婆闯入房间！[吃惊!][可怜][哀]Youtube上一个台湾网友上传的“人妻热舞”影片爆红，视频中他妻子穿着睡衣对着老公放电热舞，没想到婆婆突然破门大喊“吃水果喔！”，机智的妻子瞬间改做热身操，之后尷尬的崩溃倒床。#玩视频赚大钱# ,親娛樂,親娛樂,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-17,豆瓣：4.3 
668,669,(2015),福利,老王，你一路走好！ ,亚生,亚生,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-17,豆瓣：8.5 
669,670,(2015),福利,比较喜欢这套制服 ,Anna苏妲己,Anna苏妲己,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-16,豆瓣：7.4 
670,671,(2015),福利,这就是我的菜~ （观看更多精彩看片点心点评论） ,单身女富豪,单身女富豪,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-14,豆瓣：4.9 
671,672,(2015),福利,妹子一开口我就跪了，这口技太牛了！ ,丑娃儿,丑娃儿,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-14,豆瓣：4.0 
672,673,(2015),福利,把女同学灌醉以后，终于可以得逞了！ ,亚生,亚生,微录客 / 福利 / 美女 / 搞笑,大陆中国,微录客,2015-11-14,豆瓣：1.3 
673,674,(2013),电影,人类清除计划 The Purge ,詹姆斯·德莫纳克,伊桑·霍克 / 琳娜·海蒂 / 艾德文·霍德吉 / 马克斯·博克霍德 / 阿黛莱德·凯恩 / 瑞斯·维克菲尔德,科幻 / 惊悚 / 恐怖,美国 / 法国,高清中字,2013-05-02(斯坦利电影节) / 2013-06-07(美国),豆瓣：5.5 
674,675,(2014),电影,人类清除计划2：无政府状态 The Purge: Anarchy ,詹姆斯·德莫纳克,弗兰克·格里罗 / 卡门·艾乔戈 / 扎克·吉尔福德 / 基拉·桑切斯 / 贾斯蒂娜·马查多 / 约翰·比斯利 / 诺尔·古格雷米 / 卡斯图罗·格雷拉 / 迈克尔·威廉姆斯,动作 / 惊悚 / 恐怖,美国 / 法国,高清中字,2014-07-18(美国),豆瓣：6.2 
675,676,(2015),电影,【恐怖】劈腿 （2014）恐怖短片，结局亮了 ,劈腿,劈腿,喜剧 / 恐怖,美国,高清中字,2015-11-05,豆瓣：10.0 
676,677,(2015),音乐,时间-魏佳艺原创深情一曲 - 魏佳艺 ,魏佳艺,魏佳艺,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-11-21,豆瓣：7.2 
677,678,(2015),音乐,一人饮酒醉 - 苏苏_ ,苏苏_,苏苏_,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-11-21,豆瓣：8.7 
678,679,(2015),音乐,温柔与霸道 - 文er ,文er,文er,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-11-21,豆瓣：1.7 
679,680,(2015),音乐,再见只是陌生人 - IR夏夏 ,IR夏夏,IR夏夏,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-11-21,豆瓣：4.0 
680,681,(2015),音乐,一人饮酒醉 - 搞笑连麦小妃萱 ,搞笑连麦小妃萱,搞笑连麦小妃萱,神曲 / 音乐 / YY ,大陆中国,YY神曲,2015-11-21,豆瓣：1.8 
681,682,(2000),电影,黑洞频率 Frequency ,格里高利·霍布里特,丹尼斯·奎德 / 吉姆·卡维泽 / 肖恩·多伊尔 / 伊丽莎白·米切尔 / 诺亚·艾默里奇 / 梅利莎·埃里科 / 丹尼尔·汉森 / 约旦·布里奇斯 / 斯蒂芬·约菲 / 杰克·麦科马克 / 彼得·麦克内尔 / 迈克尔·塞拉 / 玛琳·辛科,剧情 / 科幻 / 惊悚 / 家庭 / 犯罪,美国,高清中字,2000-04-28(美国),豆瓣：8.3 
682,683,(2013),电影,地狱魔婴 Hell Baby ,罗伯特·本·加兰特 / 托马斯·列农,罗伯·考德瑞 / 莱丝莉·比伯 / 托马斯·列农 / 瑞琪·琳德赫姆 / 保罗·谢尔 / 罗布·许贝尔 / 科甘-迈克尔·凯 / Kumail Nanjiani / 罗伯特·本·加兰特 / 迈克尔·伊恩·布莱克,恐怖,美国,高清中字,2013-09-06,豆瓣：4.0 
683,684,(2014),电影,类似爱情 ,陈鹏,黄礼格 / 孔垂楠 / 王海洋 / 周晨,剧情 / 同性,中国大陆,高清,2014-09-25(中国大陆),豆瓣：5.1 
684,685,(2015),电影,类似爱情2 只有我知 ,陈鹏,孔垂楠 / 黄礼格 / 董玉峰 / 马尧 / 廖美露,爱情 / 同性,中国大陆,高清,2015-09-25(中国大陆),豆瓣：5.8 
685,686,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
686,687,(2014),电视剧,罪恶黑名单 第二季 The Blacklist Season 2 ,乔·卡纳汉,詹姆斯·斯派德 / 梅根·布恩 / 迪亚哥·克莱特霍夫,剧情 / 犯罪,美国,22集已完结,2014-09-22(美国),豆瓣：8.0 
687,688,(2015),电视剧,罪恶黑名单 第三季 ,乔·卡纳汉,詹姆斯·斯派德 / 梅根·布恩 / 迪亚哥·克莱特霍夫 / 阿米尔·阿里森 / 瑞安·艾戈尔德 / 莫赞·玛诺 / 哈里·列尼斯 / Hisham Tawfiq / Meng Ai / Sandra Berrios / Patrick Byas / 艾迪·,剧情 / 爱情 / 悬疑 / 惊悚 / 犯罪,美国,23集已完结,2015-10-01(美国),豆瓣：8.6 
688,689,(2006),,寂静岭 Silent Hill ,克里斯多夫·甘斯,祖蒂·弗兰 / 拉妲·米契尔 / 劳瑞·侯登 / 黛博拉·卡拉·安格 / Tanya Allen / 肖恩·宾,剧情 / 悬疑 / 惊悚 / 恐怖 / 奇幻,加拿大 / 法国 / 日本 / 美国,高清中字,2006-04-21(美国),豆瓣：7.5 
689,690,(2012),,寂静岭2 Silent Hill: Revelation 3D ,迈克尔·巴塞特,肖恩·宾 / 凯瑞-安·莫斯 / 马尔科姆·麦克道威尔 / 阿德莱德·克莱蒙丝 / 基特·哈灵顿 / 马丁·唐文,悬疑 / 惊悚 / 恐怖,法国 / 美国 / 加拿大,高清中字,2012-10-26(美国),豆瓣：5.5 
690,691,(2015),电影,斯坦福监狱实验 The Stanford Prison Experiment ,凯尔·帕特里克·奥瓦内兹,埃兹拉·米勒 / 李起弘 / 奥莉薇·瑟尔比 / 比利·克鲁德普 / 迈克尔·安格拉诺 / 莫伊塞斯·阿里亚斯 / 泰伊·谢里丹 / 卡兰·麦克奥利菲 / 约翰尼·西蒙斯 / 尼可拉斯·博朗 / 杰克·基默 / 詹姆斯·弗兰切威勒 / 托马斯·曼 / 尼尔,剧情 / 惊悚,美国,高清中字,2015-07-17(美国),豆瓣：7.6 
691,692,(2008),电影,心灵传输者 Jumper ,道格·里曼,海登·克里斯滕森 / 塞缪尔·杰克逊 / 杰米·贝尔 / 蕾切尔·比尔森 / 戴安·琳恩 / 克里斯汀·斯图尔特,动作 / 科幻 / 惊悚 / 冒险,美国,高清中字,2008-02-14(美国),豆瓣：6.6 
692,693,(2009),电影,2012 ,罗兰·艾默里奇,约翰·库萨克 / 切瓦特·埃加福特 / 阿曼达·皮特 / 坦迪·牛顿 / 丹尼·格洛弗 / 伍迪·哈里森 / 奥利弗·普莱特 / 连姆·詹姆斯 / 摩根·莉莉 / 毕崔斯·罗森 / 黄经汉 / 卢燕,动作 / 科幻 / 冒险 / 灾难,美国 / 加拿大,高清中字,2012-11-20(中国大陆 3D) / 2009-11-13(中国大陆) / 2009-11-11(美国),豆瓣：7.7 
693,694,(2004),电影,后天 The Day After Tomorrow ,罗兰·艾默里奇,丹尼斯·奎德 / 杰克·吉伦哈尔 / 埃米·罗森 / 达什·米霍克 / 杰伊·桑德斯 / 雪拉·渥德 / 奥斯汀·尼可斯 / 阿尔杰·史密斯 / 富田谭玲 / 萨沙·罗伊茨 / 伊安·霍姆,动作 / 科幻 / 冒险 / 灾难,美国,高清中字,2004-05-28(中国大陆/美国) / 2004-05-17(墨西哥首映),豆瓣：8.0 
694,695,(2006),电影,海神号 Poseidon ,沃尔夫冈·彼德森,乔什·卢卡斯 / 库尔特·拉塞尔 / 杰茜达·芭瑞特 / 埃米·罗森 / 弗莱迪·罗德里格兹,剧情 / 动作 / 冒险 / 灾难,美国,高清中字,2006-06-02(中国大陆) / 2006-05-10(菲律宾) / 2006-05-12(美国),豆瓣：6.7 
695,696,(2014),午夜,玫瑰汽车旅馆3：彷徨 가자! 장미여관으로 3 - 방황 ,Kim Bong-eun,,情色,韩国,高清无字幕,2014-10-08(韩国),豆瓣：0.0 
696,697,(1998),午夜,强奸2制服诱惑 ,张敏,吴镇宇 / 马德钟 / 朱茵,情色 / 三级 / 禁欲,香港,高清中字,1998-03-13,豆瓣：5.5 
697,698,(2015),音乐,【抖断腿】我的电音能抖断你双腿 ,siren,siren,音乐 / 电影,美国,B站,2015-11-21,豆瓣：7.5 
698,699,(2014),午夜,女人的叹息 여배우 공작단 ,Jeon Tae-yoon,,情色,韩国,高清无字幕,2014-06-19,豆瓣：3.0 
699,700,(2013),电影,强哲 깡철이 ,安权太,刘亚仁 / 金海淑 / 郑有美 / 金正泰 / 金圣武 / 李时言,剧情,韩国,高清中字,2013-10-02(韩国),豆瓣：6.4 
700,701,(2001),电影,紫日 ,冯小宁,富大龙 / 前田知惠 / 安娜·捷尼拉洛娃 / 王学伟,剧情 / 战争,中国大陆,高清中字,2001-04-11(中国大陆),豆瓣：8.0 
701,702,(1996),电影,空中大灌篮 Space Jam ,乔·皮特卡,迈克尔·乔丹 / 比利·维斯特 / 特里萨·兰德尔 / 比尔·默瑞,喜剧 / 科幻 / 动画 / 家庭 / 冒险 / 运动,美国,高清中字,1996-11-10,豆瓣：6.9 
702,703,(2015),电影,海绵宝宝 The SpongeBob Movie: Sponge Out of Water ,保罗·提比特,安东尼奥·班德拉斯 / 艾瑞克·鲍扎 / 蒂姆·康威 / 埃迪·狄森 / 罗伯·鲍森 / 凯文·迈克尔·理查德森 / 艾普尔·斯图瓦特 / 克里·萨莫 / 比利·维斯特 / 卡洛斯·阿拉斯拉奇 / 诺兰·诺斯 / 保罗·提比特 / 汤姆·肯尼 / 比尔·法,喜剧 / 动画 / 冒险,美国,高清中字,2015-12-01(中国大陆) / 2015-02-06(美国),豆瓣：7.2 
703,704,(2015),电影,猛龙特囧 猛龍特囧 ,胡耀辉,胡耀辉 / 郑中基 / 雨侨 / 杨建平 / 王传君 / 张继聪 / 苏民峰 / 张驰 / 邹文正 / 何华超 / 田启文 / 梁嘉琪 / 刘江 / 郑子诚 / 黄建东 / 杨尚斌 / 张暖雅 / 温超,喜剧 / 动作,香港 / 中国大陆,高清,2015-10-23(中国大陆) / 2015-08-27(香港),豆瓣：4.3 
704,705,(2015),电影,左耳 ,苏有朋,陈都灵 / 欧豪 / 马思纯 / 杨洋 / 段博文 / 胡夏 / 关晓彤 / 包文婧 / 蒋雯丽 / 成泰燊 / 谢娜,爱情,中国大陆,高清,2015-04-24(中国大陆),豆瓣：5.5 
705,706,(1999),电影,黑客帝国 The Matrix ,安迪·沃卓斯基 / 拉娜·沃卓斯基,基努·里维斯 / 凯瑞-安·莫斯 / 劳伦斯·菲什伯恩 / 雨果·维文 / 格洛丽亚·福斯特 / 乔·潘托里亚诺 / Marcus Chong / Julian Arahanga / 马特·多兰,动作 / 科幻,美国 / 澳大利亚,高清中字,1999-03-31(美国),豆瓣：8.7 
706,707,(2003),电影,黑客帝国2：重装上阵 The Matrix Reloaded ,安迪·沃卓斯基 / 拉娜·沃卓斯基,基努·里维斯 / 凯瑞-安·莫斯 / 劳伦斯·菲什伯恩 / 雨果·维文 / 莫妮卡·贝鲁奇 / 贾达·萍克·史密斯 / 格洛丽亚·福斯特 / 邹兆龙 / 朗贝尔·维尔森,动作 / 科幻,美国 / 澳大利亚,高清中字,2003-07-18(中国大陆) / 2003-05-07(美国首映),豆瓣：8.3 
707,708,(2003),电影,黑客帝国3：矩阵革命 The Matrix Revolutions ,安迪·沃卓斯基 / 拉娜·沃卓斯基,基努·里维斯 / 劳伦斯·菲什伯恩 / 凯瑞-安·莫斯 / 莫妮卡·贝鲁奇 / 凯特·宾汉 / 雨果·维文 / 贾达·萍克·史密斯 / 邹兆龙 / 朗贝尔·维尔森,动作 / 科幻,美.国 / 澳大利亚,高清中字,2003-11-05(美国/中国大陆) / 2003-10-27(洛杉矶首映),豆瓣：8.4 
708,709,(2003),电影,黑客帝国动画版 The Animatrix ,钟彼得 / Andy Jones / 川尻善昭 / 小池健 / 前田真宏 / 森本晃司 / 渡边信一郎,大塚明夫 / 克莱顿·华生 / 帕梅拉·阿德龙 / 海蒂·布雷斯 / Terrence 'T.C.' Carson / 美琳达·克拉克 / 奥利薇亚·阿波 / Dane A. Davis / William R. Dean,剧情 / 动作 / 科幻 / 动画,美国,高清中字,2003-06-03(美国),豆瓣：8.7 
709,710,(2015),电影,大头版《饥饿游戏3：嘲笑鸟(上)》 ,嘲笑鸟,嘲笑鸟,动作 / 搞笑,美国,高清中字,2015-10-23,豆瓣：7.5 
710,711,(2015),电影,次世代机动警察：首都决战 THE NEXT GENERATION パトレイバー 首都決戦 ,押井守,真野惠里菜 / 福士诚治 / 笕利夫 / 太田莉菜 / 千叶繁,科幻,日本,高清中字,2015-05-01(日本),豆瓣：5.9 
711,712,(2015),电影,真实魔鬼游戏 リアル鬼ごっこ ,园子温,特林德尔·玲奈 / 篠田麻里子 / 真野惠里菜 / 桜井ユキ / 高桥玛莉润 / 矶山沙耶香 / 平岡亜紀 / 冨手麻妙 / 秋月三佳 / 菊池真琴 / 安田圣爱 / 緒沢あかり / サイボーグかおり / 堀口ひかる / 柴田千纮 / 横田美紀 / 佐野光,喜剧 / 动作 / 惊悚,日本,高清中字,2015-07-11(日本),豆瓣：5.9 
712,713,(2015),电视剧,蜀山战纪第三季 ,黄伟杰,赵丽颖 / 陈伟霆 / 吴奇隆 / 叶祖新 / 刘思彤 / 樊少皇 / 高伟光 / 张天霖 / 贾晓晨 / 文咏珊 / 武小莉 / 魏春光 / 吴华新 / 韩雨芹 / 李进荣 / 崔钟,古装剧 / 武侠剧,中国大陆,10集已完结,2015-11-22,豆瓣：8.0 
713,714,(2015),电影,道士出山3外星古墓上部 ,张涛,王修泽 / 金梓壑 / 王佳宇,喜剧 / 科幻 / 悬疑 / 惊悚 / 恐怖,中国大陆,高清,2015-11-20,豆瓣：0.0 
714,715,(2013),午夜,异常的性游戏 ,林則天,金善恩 / 林世軍 / 張紹,剧情 / 情色,韩国,高清,2013-10-02(韩国),豆瓣：4.3 
715,716,(2015),电视剧,荒原 第一季 Into the Badlands Season 1 ,大卫·道金,吴彦祖 / 艾米丽·比查姆 / 莎拉·伯格 / 欧拉·布莱蒂 / 马尔顿·索克斯 / 阿拉米斯·奈特 / 玛德琳·曼托克 / 艾伦·霍尔曼 / 史蒂芬·朗 / 莫根·本诺特 / 艾迪·盖瑟吉 / 山姆·麦地那 / 谢恩·格雷厄姆 / 兰斯·E·尼克尔斯 /,动作 / 冒险,美国,6集已完结,2015-11-15(美国),豆瓣：6.8 
